date,symbol_id,exchange_id,open_price,high_price,low_price,close_price,volume,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume
2024-10-22,3,1,0.5482,0.5608,0.5409,0.5449,283328526.0,155854758.1834,422914,131419495.0,72303829.7852
2024-10-23,3,1,0.5449,0.5498,0.5291,0.5339,250206589.0,134413329.191,341139,124903041.0,67043904.6851
2024-10-24,3,1,0.5338,0.5341,0.5117,0.5258,211146628.0,110819607.6545,310636,104357931.0,54770320.7615
2024-10-25,3,1,0.5259,0.5338,0.5241,0.532,195840193.0,103669635.7471,229487,92829818.0,49139027.1073
2024-10-26,3,1,0.532,0.5322,0.486,0.5022,350905027.0,180198092.5499,454046,166910129.0,85634737.8224
2024-10-27,3,1,0.5022,0.5154,0.4989,0.5134,121828009.0,62068050.7443,209741,57215428.0,29130688.1516
2024-10-28,3,1,0.5135,0.518,0.5108,0.5168,65734998.0,33824741.5139,112112,31392866.0,16157119.5991
2024-10-29,3,1,0.5168,0.5217,0.5113,0.5195,159504690.0,82504218.5324,244481,73829514.0,38181101.945
2024-10-30,3,1,0.5195,0.5305,0.5185,0.5284,220863830.0,116080622.9275,255258,109372309.0,57486685.1612
2024-10-31,3,1,0.5285,0.5285,0.5194,0.5229,177555669.0,92996879.94,229039,84798825.0,44416523.3765
2024-11-01,3,1,0.5229,0.5238,0.5031,0.5095,195063825.0,100337235.6703,259527,91164880.0,46868633.195
2024-11-02,3,1,0.5096,0.5244,0.5025,0.5131,277144347.0,143027276.6229,422687,134735676.0,69522066.7997
2024-11-03,3,1,0.513,0.516,0.5063,0.5103,68679320.0,35113233.8082,155367,31124107.0,15912053.1349
2024-11-04,3,1,0.5103,0.5111,0.4917,0.503,176012483.0,87962652.7113,356420,83389298.0,41651107.2569
2024-11-05,3,1,0.503,0.5147,0.4957,0.5035,211259474.0,107079103.2573,326314,91376474.0,46306752.3147
2024-11-06,3,1,0.5035,0.5191,0.5019,0.514,190711816.0,97415686.7577,279180,92787223.0,47384097.7526
2024-11-07,3,1,0.514,0.5469,0.514,0.5418,452294069.0,241408146.257,706591,221767523.0,118338834.8027
2024-11-08,3,1,0.5418,0.5785,0.5377,0.5556,348528218.0,193108808.9942,626850,170131292.0,94378168.6309
2024-11-09,3,1,0.5556,0.56,0.5413,0.5537,261155203.0,143790365.5543,444985,118877978.0,65447358.3893
2024-11-10,3,1,0.5537,0.562,0.5436,0.5593,230978970.0,127417352.0794,369722,106085389.0,58524287.691
2024-11-11,3,1,0.5592,0.6187,0.5555,0.5884,712821995.0,420968960.3954,1475074,361027232.0,213138951.9453
2024-11-12,3,1,0.5885,0.633,0.5703,0.6207,661084405.0,395399037.3729,1395645,316275618.0,189309660.6061
2024-11-13,3,1,0.6208,0.7398,0.5968,0.704,1776854012.0,1176494232.7575,4449252,894780085.0,593458478.9521
2024-11-14,3,1,0.7042,0.748,0.64,0.6898,1208545721.0,832627297.3654,3274642,598924717.0,412809414.6328
2024-11-15,3,1,0.6897,0.8473,0.6822,0.7736,1349353792.0,1007947938.2256,3651388,671358196.0,502500336.7916
2024-11-16,3,1,0.7736,0.9279,0.7704,0.8922,1413430891.0,1204261039.4699,4020631,718324615.0,612148620.5869
2024-11-17,3,1,0.8921,1.2698,0.8778,1.1209,2373030780.0,2568822464.7048,8052630,1213480929.0,1312273056.0263
2024-11-18,3,1,1.1208,1.1603,1.0026,1.0543,1245814358.0,1332901319.8997,3643640,614123237.0,657681935.7748
2024-11-19,3,1,1.0545,1.1865,1.0543,1.1137,941344489.0,1064978324.571,3537780,466867122.0,528481458.2474
2024-11-20,3,1,1.1138,1.148,1.0688,1.1003,562678894.0,619965971.0097,1750208,269596425.0,297080347.9989
2024-11-21,3,1,1.1004,1.151,1.0556,1.1041,609804658.0,673862209.4399,1806245,303654108.0,335807405.3517
2024-11-22,3,1,1.1042,1.2643,1.0774,1.247,1050788977.0,1211740794.9622,2873812,520711623.0,600614779.2029
2024-11-23,3,1,1.2471,1.5,1.247,1.4726,1597772473.98,2243532362.048237,4892084,795189505.57,1116533176.083379
2024-11-24,3,1,1.4726,1.63,1.4033,1.4685,1243933645.71,1907103196.374523,4062387,618615378.43,949419553.646239
2024-11-25,3,1,1.4686,1.513,1.2775,1.4331,960628070.0,1339319912.6698,2943646,455599969.0,634771758.2064
2024-11-26,3,1,1.4334,1.5393,1.355,1.4142,912385354.0,1323332053.1164,2715327,440693454.0,639476136.423
2024-11-27,3,1,1.4142,1.4588,1.2833,1.3984,777417208.0,1068658916.8656,2955609,384420696.0,528447447.9399
2024-11-28,3,1,1.3984,1.5217,1.3524,1.4696,594887636.0,858258348.0475,2119326,287788682.0,415132146.267
2024-11-29,3,1,1.4696,1.5465,1.4292,1.5421,440541778.0,649688261.1702,1989520,217154910.0,320594236.599
2024-11-30,3,1,1.542,1.8149,1.5233,1.8006,1055874162.77,1761609239.793645,3970605,532046118.53,887711547.773234
2024-12-01,3,1,1.8005,1.9575,1.7635,1.9513,1118556534.97,2096903381.533929,4673220,561348829.81,1052960596.519749
2024-12-02,3,1,1.9514,2.35,1.8475,2.2937,1171510986.43,2385698260.929747,5114663,605888681.99,1236259569.436079
2024-12-03,3,1,2.2937,2.8723,2.2011,2.7245,2543716698.49,6398460707.914024,8939668,1284591718.12,3232097873.660844
2024-12-04,3,1,2.7244,2.9092,2.25,2.5102,1955605237.21,5069619948.336822,7807844,973129073.21,2526194431.845822
2024-12-05,3,1,2.5103,2.68,2.28,2.3574,1127878148.0,2806170530.8602,4989874,546731661.0,1362070839.7629
2024-12-06,3,1,2.3574,2.4942,2.1743,2.2446,1095218093.0,2553726598.6946,4313201,539644848.0,1259397824.8715
2024-12-07,3,1,2.2445,2.4637,2.2252,2.4257,671195786.0,1570287414.952,2889656,333422833.0,780595326.9484
2024-12-08,3,1,2.4257,2.6196,2.384,2.6099,541326545.0,1345487946.9721,3407654,268635887.0,667975874.0639
2024-12-09,3,1,2.6099,2.6469,2.4843,2.6013,456273582.0,1172409461.2909,3445425,226816028.0,582826814.7006
2024-12-10,3,1,2.6013,2.6076,2.0012,2.2124,991793616.0,2321117255.8532,5011024,485732593.0,1138321498.0457
2024-12-11,3,1,2.2124,2.42,1.9,2.3709,1376683984.0,2974339782.9316,6632184,680998766.0,1472913790.7376
2024-12-12,3,1,2.3708,2.4703,2.2303,2.3941,696138801.0,1644764788.996,3510035,340393465.0,804653332.4011
2024-12-13,3,1,2.3942,2.484,2.308,2.3384,528351934.0,1271981639.9824,2632745,257569812.0,620507544.2488
2024-12-14,3,1,2.3385,2.4788,2.284,2.4217,468083967.0,1118328085.7842,2297713,230433137.0,550329815.1275
2024-12-15,3,1,2.4218,2.5319,2.3548,2.4005,347447120.0,846025555.0811,1949933,171865256.0,418962119.4576
2024-12-16,3,1,2.4006,2.473,2.3677,2.4469,275970977.0,666829508.9957,1570186,134246754.0,324380135.7603
2024-12-17,3,1,2.447,2.5872,2.3333,2.4841,603893921.0,1484486729.0995,3250580,298252127.0,733300540.1987
2024-12-18,3,1,2.4842,2.7281,2.4401,2.5673,745688394.0,1939849488.1879,4605205,381086047.0,991961609.6925
2024-12-19,3,1,2.5672,2.5921,2.2478,2.3103,759860891.0,1865326386.8297,3541428,372046031.0,914168422.3019
2024-12-20,3,1,2.3102,2.4317,2.1595,2.239,811210695.0,1861735899.8107,3366704,393681488.0,904116557.155
2024-12-21,3,1,2.2391,2.355,1.9601,2.2793,1110347016.0,2413652844.3876,4550864,546277132.0,1187930319.6384
2024-12-22,3,1,2.2793,2.3858,2.1915,2.238,451599864.0,1028141511.9217,1913665,217812253.0,496033866.995
2024-12-23,3,1,2.2379,2.2938,2.1604,2.2031,310318499.0,691300978.408,1268046,152709222.0,340111247.4974
2024-12-24,3,1,2.2032,2.2789,2.1308,2.2617,388820902.0,853238655.7111,1350894,188879907.0,414571729.6873
2024-12-25,3,1,2.2616,2.3507,2.2138,2.3238,249021066.0,569493372.0705,784459,117955772.0,269742976.753
2024-12-26,3,1,2.3238,2.3325,2.2615,2.2973,162014998.0,371772271.3074,620228,75098648.0,172326908.8555
2024-12-27,3,1,2.2973,2.3164,2.1277,2.1559,266397920.0,584690463.4899,1162580,124397646.0,273228177.4267
2024-12-28,3,1,2.1559,2.2379,2.1149,2.1466,254236575.0,552171658.2544,989067,119528642.0,259770392.123
2024-12-29,3,1,2.1467,2.2076,2.1343,2.1843,106144470.0,230698893.1437,490662,49557554.0,107753451.4456
2024-12-30,3,1,2.1843,2.1976,2.0711,2.0942,129587392.0,277622074.0076,551740,57333309.0,122967669.9854
2024-12-31,3,1,2.0941,2.1526,1.9954,2.0587,326304793.0,674750374.331,1395822,153711217.0,318021822.6276
2025-01-01,3,1,2.0587,2.1491,2.0126,2.0836,202867597.0,421967928.6518,979432,95256012.0,198358445.4894
2025-01-02,3,1,2.0836,2.3545,2.0811,2.3328,340770274.0,760832060.3151,1403523,172730136.0,385505187.5409
2025-01-03,3,1,2.3329,2.4522,2.3297,2.4024,361196381.0,865949775.7157,1580048,176197020.0,422542683.7391
2025-01-04,3,1,2.4024,2.4798,2.3966,2.4547,233672728.0,569422075.2811,1277666,115684473.0,281915201.2595
2025-01-05,3,1,2.4546,2.509,2.3999,2.4201,179793926.0,440309558.1877,1037882,92266324.0,226298612.3335
2025-01-06,3,1,2.4201,2.4285,2.3273,2.3994,155537860.0,370016358.6036,1004398,75238874.0,178995628.6171
2025-01-07,3,1,2.3993,2.4584,2.3674,2.42,194293277.0,468861826.3566,1362403,96782056.0,233565957.3351
2025-01-08,3,1,2.42,2.4683,2.2572,2.2712,342477338.0,806352782.1044,2103134,163078786.0,384286875.4551
2025-01-09,3,1,2.2712,2.3986,2.2001,2.3731,401036029.0,926470982.8333,2658449,198096518.0,457806836.4431
2025-01-10,3,1,2.373,2.3956,2.2351,2.2722,294585086.0,679791974.642,2023830,143349174.0,330873563.9827
2025-01-11,3,1,2.2722,2.3699,2.2465,2.3414,248018278.0,570867396.723,1750697,123470779.0,284190360.4484
2025-01-12,3,1,2.3414,2.6036,2.3249,2.5764,349172496.0,860275796.7852,2062973,174913645.0,431462023.8134
2025-01-13,3,1,2.5764,2.5835,2.47,2.5046,222912333.0,561787996.9803,1690594,108970788.0,274693060.8611
2025-01-14,3,1,2.5045,2.5634,2.3297,2.5232,515356746.0,1264512280.7045,3173708,258555447.0,634762394.3991
2025-01-15,3,1,2.5232,2.7,2.5126,2.6673,397227342.0,1032281639.4498,2369127,200394637.0,520816749.8642
2025-01-16,3,1,2.6673,3.2,2.6492,3.1429,1062630122.23,3077399206.080279,6520615,548082481.47,1587665774.318337
2025-01-17,3,1,3.143,3.4,2.9228,3.2451,1110371222.2,3552620342.311679,7670634,561414637.2,1795860202.707479
2025-01-18,3,1,3.245,3.3544,3.1758,3.2922,529933494.0,1732354391.4355,3804175,255909175.0,837031735.9802
2025-01-19,3,1,3.2923,3.2996,3.058,3.2697,458088944.0,1458009309.0717,3479613,221479121.0,705255693.7778
2025-01-20,3,1,3.2697,3.2929,2.8277,2.9587,663328805.0,2059430331.7526,5302553,293914462.0,912980838.4607
2025-01-21,3,1,2.9586,3.3695,2.909,3.1053,838761258.0,2662458999.8704,6049584,411441377.0,1306434012.0448
2025-01-22,3,1,3.1053,3.246,3.0124,3.1738,376423502.0,1176436619.5296,3502167,184850058.0,577794116.2295
2025-01-23,3,1,3.1739,3.2854,3.1237,3.1803,291761274.0,933005266.3769,2877227,146379540.0,468329022.5312
2025-01-24,3,1,3.1802,3.1868,3.0374,3.1194,305314846.0,951855494.0834,3149510,151385875.0,472071948.9241
2025-01-25,3,1,3.1194,3.2031,3.055,3.1009,232626964.0,731330547.6169,2520376,118046873.0,371172588.8893
2025-01-26,3,1,3.1008,3.1446,3.0784,3.108,99489857.0,310069024.4943,1251074,48417506.0,150913578.4148
2025-01-27,3,1,3.1079,3.1443,3.0115,3.0223,128937813.0,399929472.8279,1260024,59077810.0,183283942.0887
2025-01-28,3,1,3.0222,3.0587,2.6559,3.0552,660056174.0,1900074942.1515,5675648,323855013.0,932990486.1409
2025-01-29,3,1,3.0552,3.214,3.0062,3.0572,369470786.0,1152177187.4389,3656027,183889070.0,573643111.7222
2025-01-30,3,1,3.0572,3.1363,2.9673,3.0683,254756655.0,781733902.2928,2883316,129014242.0,395974250.8385
2025-01-31,3,1,3.0683,3.1544,3.0466,3.1276,173143314.0,539405335.0565,1397662,84974904.0,264684482.5614
2025-02-01,3,1,3.1276,3.1333,3.003,3.0361,162235322.0,498266349.8299,1501610,83100619.0,255224444.4982
2025-02-02,3,1,3.0361,3.0727,2.8281,2.8778,173601404.0,514185531.7884,1758090,82484050.0,244481022.3146
2025-02-03,3,1,2.8779,2.9559,2.4603,2.58,684089012.0,1833042745.5623,6446056,330505088.0,885006286.2556
2025-02-04,3,1,2.5801,2.7814,1.7711,2.7001,1866758972.0,4362783819.6807,11491884,916458838.0,2144743382.0534
2025-02-05,3,1,2.7,2.7874,2.4209,2.5274,621552965.0,1611405680.33,4335952,303205590.0,786033247.0797
2025-02-06,3,1,2.5275,2.5692,2.3384,2.381,338815093.0,835666325.0093,2444787,164564007.0,406097698.1754
2025-02-07,3,1,2.381,2.4699,2.2772,2.325,322896937.0,765674914.4537,2493240,158040941.0,374879168.7751
2025-02-08,3,1,2.3251,2.542,2.2655,2.3968,447487945.0,1081213105.8638,3109058,220189588.0,532341867.1087
2025-02-09,3,1,2.3969,2.4372,2.3506,2.419,154717204.0,371554857.0273,1258770,77226989.0,185503788.4667
2025-02-10,3,1,2.419,2.5079,2.3113,2.3928,204205603.0,493229868.4024,1407359,100298440.0,242504200.8348
2025-02-11,3,1,2.3928,2.4733,2.3235,2.4237,207257933.0,498991376.0799,1753923,104617691.0,251850787.3536
2025-02-12,3,1,2.4238,2.529,2.3708,2.4131,248182176.0,610136390.0508,2008342,125001533.0,307404726.5371
2025-02-13,3,1,2.413,2.4962,2.3323,2.4734,227957636.0,549253249.7923,1892950,114506144.0,275874355.8942
2025-02-14,3,1,2.4734,2.6061,2.4154,2.5599,212478703.0,527319051.3815,1847589,105873934.0,262862917.0583
2025-02-15,3,1,2.56,2.8356,2.53,2.7384,407541122.0,1099747748.5297,3930531,207147002.0,558746250.594
2025-02-16,3,1,2.7384,2.8335,2.713,2.7619,184181907.0,512007575.2376,1962398,91568097.0,254510769.2375
2025-02-17,3,1,2.7619,2.8054,2.6879,2.7283,132387997.0,364119985.9186,1355421,61790121.0,170050945.4324
2025-02-18,3,1,2.7283,2.7648,2.6075,2.6599,212813356.0,569177522.7938,1923364,102496486.0,274292247.2483
2025-02-19,3,1,2.6599,2.6699,2.4693,2.5628,227170019.0,582472946.2462,2271670,110114306.0,282463541.3288
2025-02-20,3,1,2.5629,2.747,2.5121,2.7378,208222691.0,545032758.8183,1780798,106116991.0,277755837.4483
2025-02-21,3,1,2.7378,2.749,2.6671,2.6877,161213675.0,435621246.1541,1348665,81112172.0,219177503.6063
2025-02-22,3,1,2.6878,2.716,2.5076,2.5721,257754207.0,674793413.9233,2010767,125454025.0,328549097.7542
2025-02-23,3,1,2.5722,2.6099,2.5505,2.574,92516652.0,238844803.0007,650453,42928150.0,110869708.0615
2025-02-24,3,1,2.574,2.6016,2.5201,2.5763,91398009.0,234022514.1027,703256,43695131.0,111904151.4748
2025-02-25,3,1,2.5763,2.609,2.2336,2.2783,351034781.0,849040644.8015,2517960,165921057.0,401686487.9423
2025-02-26,3,1,2.2784,2.3663,2.0637,2.3222,762421577.0,1687911041.6206,5941964,379352257.0,840317371.0039
2025-02-27,3,1,2.3222,2.3314,2.1507,2.1982,364125565.0,817894826.1718,2839319,173221927.0,388990998.6499
2025-02-28,3,1,2.1983,2.2577,2.1453,2.1985,229741926.0,505961815.8416,1932381,115390979.0,254213325.9398
2025-03-01,3,1,2.1985,2.2017,1.951,2.1453,463166339.0,957869589.5801,3661569,226338375.0,467851252.923
2025-03-02,3,1,2.1454,2.2199,2.1214,2.1916,145588191.0,316213252.1932,1047670,67859376.0,147488691.8189
2025-03-03,3,1,2.1917,2.999,2.1735,2.9396,806955619.0,2163390347.287,6201418,411034540.0,1102856444.3514
2025-03-04,3,1,2.9395,2.9676,2.2976,2.3873,770790136.0,2001737322.1551,6149375,373926373.0,970893032.5538
2025-03-05,3,1,2.3873,2.5388,2.2123,2.4543,569915093.0,1355169063.3158,3775756,279432752.0,664738569.8529
2025-03-06,3,1,2.4542,2.5409,2.408,2.4998,254905967.0,631175246.6963,2083086,126332121.0,312913891.6266
2025-03-07,3,1,2.4998,2.6461,2.4707,2.6001,293494998.0,755127708.3694,2190118,151914103.0,390848066.405
2025-03-08,3,1,2.6,2.6217,2.3435,2.3855,454234094.0,1121586094.7692,3363999,224198523.0,553403188.1203
2025-03-09,3,1,2.3855,2.4106,2.3013,2.3261,119040944.0,279496752.3362,1033070,55955806.0,131411237.9056
2025-03-10,3,1,2.3262,2.351,2.083,2.1387,276711052.0,608123226.9348,2541564,128723271.0,282819953.2499
2025-03-11,3,1,2.1388,2.2613,1.9925,2.0216,391223631.0,829514635.4073,3921329,188042418.0,399191157.5867
2025-03-12,3,1,2.0216,2.2138,1.9,2.1711,382420244.0,797538821.3747,2315358,190745674.0,397988255.9067
2025-03-13,3,1,2.171,2.2769,2.1333,2.2396,277560410.0,612133003.8231,2382381,140204384.0,309241472.1347
2025-03-14,3,1,2.2395,2.347,2.2137,2.2527,243896593.0,553752724.5531,2269070,121743083.0,276334884.9223
2025-03-15,3,1,2.2526,2.3893,2.2371,2.3564,197286469.0,457779727.5892,1778622,97831639.0,227037346.4206
2025-03-16,3,1,2.3564,2.4751,2.3525,2.3911,150056936.0,362455350.4134,1419615,76696578.0,185301713.1285
2025-03-17,3,1,2.3911,2.4109,2.2677,2.2938,151974757.0,353905686.8893,1606169,71906405.0,167495411.7645
2025-03-18,3,1,2.2938,2.3788,2.2915,2.3382,133923496.0,313586432.7361,1233682,66606196.0,155992218.0266
2025-03-19,3,1,2.3381,2.3399,2.2225,2.2851,164719299.0,373795463.5277,1333105,81251703.0,184385089.9386
2025-03-20,3,1,2.2851,2.59,2.2653,2.5469,462181815.0,1145549057.2826,3045455,234457342.0,581041005.0455
2025-03-21,3,1,2.5469,2.5638,2.389,2.4361,225573092.0,556990257.8759,1910760,114065287.0,281673916.6116
2025-03-22,3,1,2.436,2.4669,2.3564,2.3809,143033066.0,343554538.9887,1159813,72161151.0,173408537.4221
2025-03-23,3,1,2.3809,2.417,2.3594,2.3711,69083565.0,164935168.8237,599867,33834265.0,80799459.3469
2025-03-24,3,1,2.3712,2.4409,2.365,2.4393,82171646.0,197375933.9193,675980,39789921.0,95650218.7475
2025-03-25,3,1,2.4392,2.5044,2.4134,2.4501,140591390.0,345465247.8068,985956,69059287.0,169790842.4043
2025-03-26,3,1,2.4501,2.4783,2.4071,2.4492,107306341.0,262047435.3401,825224,51490243.0,125756874.7546
2025-03-27,3,1,2.4491,2.4794,2.328,2.3494,140813082.0,340471844.0816,1028787,67668698.0,163464281.4298
2025-03-28,3,1,2.3494,2.39,2.3021,2.341,121906802.0,286517138.3176,940315,60473620.0,142130524.9991
2025-03-29,3,1,2.3411,2.3433,2.1535,2.2073,211389681.0,470524788.2178,1469290,105639152.0,235088328.9905
2025-03-30,3,1,2.2072,2.2267,2.0607,2.1351,188344703.0,399565637.9547,1392395,91627450.0,194321655.8435
2025-03-31,3,1,2.1352,2.2142,2.1077,2.1369,143436566.0,309556823.1236,1092491,71435902.0,154190214.7522
2025-04-01,3,1,2.1371,2.1415,2.0238,2.0899,225359911.0,470475027.3572,1771277,114012792.0,238022828.2307
2025-04-02,3,1,2.0899,2.1999,2.065,2.1387,206149959.0,440370529.1045,1753639,103963221.0,222213903.9825
2025-04-03,3,1,2.1387,2.233,1.9841,2.0237,312902782.0,661278600.2195,2654613,152170929.0,321974917.5464
2025-04-04,3,1,2.0237,2.082,1.96,2.0648,283049149.0,574582911.2022,2175279,134360145.0,272795249.5637
2025-04-05,3,1,2.0648,2.1626,2.016,2.1302,249538859.0,522053640.9747,2126524,130843507.0,273779376.609
2025-04-06,3,1,2.1303,2.1764,2.1139,2.1442,79039409.0,168933379.2612,766397,37944574.0,81098277.4609
2025-04-07,3,1,2.1443,2.1592,1.8625,1.9218,247306320.0,494395445.2549,2063575,113280485.0,226344136.9828
2025-04-08,3,1,1.9218,2.0109,1.6134,1.8987,862282234.0,1564910506.5203,4217262,414322017.0,752489441.351
2025-04-09,3,1,1.8986,1.975,1.777,1.7963,331058344.0,622942580.4604,1019353,158991970.0,299467444.3922
2025-04-10,3,1,1.7965,2.0897,1.7218,2.0529,517714914.0,983263446.1844,1520284,254129754.0,482361161.301
2025-04-11,3,1,2.0529,2.0572,1.9223,1.9658,224691548.0,446583819.8456,1921673,108386836.0,215403264.1829
2025-04-12,3,1,1.9657,2.0647,1.9475,2.0225,175131511.0,352455438.3911,1539032,85343864.0,171804081.7275
2025-04-13,3,1,2.0225,2.1862,2.0033,2.1598,161856777.0,341792852.5043,1416548,79628374.0,168156206.7904
2025-04-14,3,1,2.1597,2.2475,2.0801,2.1196,194098687.0,419017456.6249,1899834,93140570.0,201190756.0354
2025-04-15,3,1,2.1196,2.1804,2.1038,2.1275,138573013.0,296792059.4906,1537405,70501500.0,150989378.659
2025-04-16,3,1,2.1276,2.1853,2.0837,2.0842,131282814.0,280926951.9743,1345686,64720771.0,138565610.1499
2025-04-17,3,1,2.0843,2.13,2.0355,2.0834,152704680.0,318042232.2303,1494581,75217568.0,156687741.1252
2025-04-18,3,1,2.0834,2.1146,2.0524,2.0673,103280383.3,215185592.53274,1074532,53022347.0,110427385.72273
2025-04-19,3,1,2.0673,2.0896,2.0434,2.0619,72730873.5,150530241.72514,707800,34728639.7,71888220.46044
2025-04-20,3,1,2.0619,2.0975,2.0586,2.0877,50163133.6,104485797.93701,462679,24889876.8,51839802.96883
2025-04-21,3,1,2.0877,2.0945,2.0388,2.0787,77348551.3,159807702.05961,537648,37503844.1,77487570.74185
2025-04-22,3,1,2.0786,2.1409,2.0594,2.0855,132502689.7,279135954.92696,1088615,62836278.8,132315395.14382
2025-04-23,3,1,2.0855,2.2504,2.0638,2.2139,215792646.3,463874787.33304,1475208,105097850.6,225715100.29706
2025-04-24,3,1,2.2138,2.301,2.1902,2.2184,220415571.4,494085337.30413,1778836,103899617.9,233027960.14228
2025-04-25,3,1,2.2183,2.2354,2.1166,2.2049,184941421.4,403912284.76951,1361032,90900973.8,198477939.634
2025-04-26,3,1,2.2049,2.2193,2.1634,2.1812,134014526.9,294138569.17227,1090840,66957817.6,146963048.34474
2025-04-27,3,1,2.1812,2.2483,2.1796,2.1912,89667472.4,197714019.96509,822845,44772969.4,98724985.51084
2025-04-28,3,1,2.1912,2.2948,2.1581,2.252,176901254.6,394172934.52954,1343214,89878349.5,200457023.59855
2025-04-29,3,1,2.2521,2.363,2.2184,2.2949,188782972.6,432932125.11437,1550265,93491949.9,214518735.0528
2025-04-30,3,1,2.295,2.3147,2.2217,2.238,109021832.7,248308443.54734,919783,54109123.7,123240880.8516
2025-05-01,3,1,2.2379,2.2588,2.1235,2.1908,169161178.8,371180616.59514,1290014,79290567.5,174075078.44463
2025-05-02,3,1,2.1907,2.2567,2.1868,2.2123,96594610.5,214862147.68855,804561,47035057.8,104633984.91172
2025-05-03,3,1,2.2122,2.2411,2.192,2.2093,84810475.2,187929913.43163,750177,42927501.9,95134055.47069
2025-05-04,3,1,2.2093,2.22,2.176,2.1872,48541368.0,106715010.83749,465311,23257921.9,51133009.3555
2025-05-05,3,1,2.1872,2.2188,2.151,2.156,58758870.6,128384945.07249,583831,28349521.9,61950024.45648
2025-05-06,3,1,2.1561,2.2,2.1067,2.1306,129350396.3,278055926.60453,937063,66343995.3,142651638.22534
2025-05-07,3,1,2.1306,2.1595,2.0777,2.155,110021214.0,232503539.08214,955869,55372623.3,117046033.25484
2025-05-08,3,1,2.155,2.1716,2.1039,2.1265,91759518.6,195823475.6504,821197,46986544.5,100291198.9269
2025-05-09,3,1,2.1264,2.3297,2.1176,2.3272,220454318.8,492146244.28859,1689529,115924194.2,258756659.25072
2025-05-10,3,1,2.3272,2.4291,2.2845,2.3439,270485423.5,637201286.41537,2359378,128289290.1,302383811.16551
2025-05-11,3,1,2.3438,2.477,2.3359,2.4711,173584546.1,417538802.27194,1700852,82708008.3,199104845.06977
2025-05-12,3,1,2.4711,2.4844,2.3283,2.367,162582479.5,387738035.17048,1661326,76544617.9,182537519.38428
